Date,Channel,Campaign,Spend,Impressions,Clicks,Leads,MQLs,SQLs,Customers,Revenue
2025-10-27,YouTube,Bumper Ads - Retargeting,12099.0,96802,1372,42,21,9,1,5111.0
2025-10-27,YouTube,Discovery Ads - Product Demo,16734.0,334144,3095,77,31,14,1,4139.0
2025-10-27,YouTube,In-Stream - Brand Awareness,22795.0,144354,2072,64,27,10,1,4526.0
2025-11-03,Affiliate,Cashback Partners,15026.0,86114,2369,190,97,47,8,30879.0
2025-11-03,Affiliate,Content & Review Partners,15633.0,68934,2189,197,116,60,12,46568.0
2025-11-03,Affiliate,Coupon & Deals Partners,20674.0,94989,2635,210,110,60,10,46596.0
2025-11-03,Email,Abandoned Cart Series,4433.0,36215,1600,368,274,184,51,197489.0
2025-11-03,Email,Post-Purchase Upsell,3004.0,34203,971,172,128,80,22,71623.0
2025-11-03,Email,Weekly Newsletter,4436.0,39195,1695,357,248,164,45,175761.0
2025-11-03,Email,Win-Back Campaign,2684.0,20075,564,128,82,47,12,48805.0
2025-11-03,Google Ads,Performance Max - New Customers,33804.0,24824,1223,111,66,32,6,33705.0
2025-11-03,Google Ads,Search - Brand,28254.0,19562,889,101,70,39,7,44152.0
2025-11-03,Google Ads,Search - Non-Brand,40004.0,59068,2489,305,179,94,18,81485.0
2025-11-03,Google Ads,Shopping - Bestsellers,19696.0,18788,747,80,45,21,5,30377.0
2025-11-03,LinkedIn Ads,InMail - Account Based Marketing,19650.0,27060,159,10,6,4,1,19045.0
2025-11-03,LinkedIn Ads,Lead Gen Forms - Enterprise,25322.0,36697,192,14,8,4,1,24497.0
2025-11-03,LinkedIn Ads,Sponsored Content - Decision Makers,29567.0,25972,241,17,13,6,2,48431.0
2025-11-03,Meta Ads,Advantage+ Shopping,30397.0,139704,2655,219,107,43,6,18165.0
2025-11-03,Meta Ads,Prospecting - Lookalike 1%,27254.0,133695,2326,184,86,46,6,19433.0
2025-11-03,Meta Ads,Retargeting - Cart Abandoners,21202.0,69639,1313,92,43,24,3,11719.0
2025-11-03,Meta Ads,Video Views - Brand Awareness,19792.0,54061,1284,75,41,21,3,14814.0
2025-11-03,YouTube,Bumper Ads - Retargeting,14878.0,92989,1627,43,18,8,1,5092.0
2025-11-03,YouTube,Discovery Ads - Product Demo,16996.0,168403,1982,71,25,8,1,4683.0
2025-11-03,YouTube,In-Stream - Brand Awareness,22474.0,190142,3013,71,27,8,1,4877.0
2025-11-10,Affiliate,Cashback Partners,13095.0,56609,1671,109,49,21,4,18971.0
2025-11-10,Affiliate,Content & Review Partners,17378.0,133935,2880,284,138,65,10,44704.0
2025-11-10,Affiliate,Coupon & Deals Partners,24910.0,102989,3843,295,150,80,16,74300.0
2025-11-10,Email,Abandoned Cart Series,4087.0,27695,794,176,128,89,29,92384.0
2025-11-10,Email,Post-Purchase Upsell,3289.0,29997,1185,232,171,99,26,85653.0
2025-11-10,Email,Weekly Newsletter,4118.0,56973,1455,232,150,99,25,100450.0
2025-11-10,Email,Win-Back Campaign,3142.0,21725,635,105,78,44,14,50510.0
2025-11-10,Google Ads,Performance Max - New Customers,40922.0,51279,1922,226,150,83,16,98836.0
2025-11-10,Google Ads,Search - Brand,34846.0,26113,1320,134,74,34,6,27659.0
2025-11-10,Google Ads,Search - Non-Brand,45826.0,35210,1684,183,105,59,12,53143.0
2025-11-10,Google Ads,Shopping - Bestsellers,22517.0,26196,1178,123,76,35,8,36959.0
2025-11-10,LinkedIn Ads,InMail - Account Based Marketing,18842.0,18113,122,8,5,3,1,20714.0
2025-11-10,LinkedIn Ads,Lead Gen Forms - Enterprise,25259.0,29236,261,15,9,5,1,19654.0
2025-11-10,LinkedIn Ads,Sponsored Content - Decision Makers,27216.0,21214,181,9,5,3,1,24340.0
2025-11-10,Meta Ads,Advantage+ Shopping,32045.0,67733,1696,120,64,29,5,25547.0
2025-11-10,Meta Ads,Prospecting - Lookalike 1%,35379.0,180758,3042,238,135,62,8,38401.0
2025-11-10,Meta Ads,Retargeting - Cart Abandoners,24581.0,81230,1984,107,49,20,3,11055.0
2025-11-10,Meta Ads,Video Views - Brand Awareness,21206.0,80125,1601,137,64,34,5,22872.0
2025-11-10,YouTube,Bumper Ads - Retargeting,13384.0,103899,1252,40,19,8,1,4038.0
2025-11-10,YouTube,Discovery Ads - Product Demo,17712.0,168511,1519,43,18,6,1,4930.0
2025-11-10,YouTube,In-Stream - Brand Awareness,20758.0,244320,3418,123,44,14,1,4012.0
2025-11-17,Affiliate,Cashback Partners,13500.0,65243,2193,212,113,50,8,37711.0
2025-11-17,Affiliate,Content & Review Partners,15199.0,56033,2067,188,102,48,10,40921.0
2025-11-17,Affiliate,Coupon & Deals Partners,20867.0,111939,4013,396,223,92,17,84758.0
2025-11-17,Email,Abandoned Cart Series,4341.0,31961,983,200,146,88,28,101465.0
2025-11-17,Email,Post-Purchase Upsell,2836.0,17166,537,94,58,37,10,42643.0
2025-11-17,Email,Weekly Newsletter,4800.0,57672,1673,373,238,139,43,154720.0
2025-11-17,Email,Win-Back Campaign,2899.0,23530,617,118,72,48,15,52356.0
2025-11-17,Google Ads,Performance Max - New Customers,38910.0,45799,1913,165,111,52,10,56437.0
2025-11-17,Google Ads,Search - Brand,25691.0,21797,822,82,49,29,6,38533.0
2025-11-17,Google Ads,Search - Non-Brand,40234.0,52304,2256,223,149,87,19,124203.0
2025-11-17,Google Ads,Shopping - Bestsellers,17103.0,21567,990,87,54,27,5,24077.0
2025-11-17,LinkedIn Ads,InMail - Account Based Marketing,15799.0,16818,136,9,6,4,1,20786.0
2025-11-17,LinkedIn Ads,Lead Gen Forms - Enterprise,25877.0,27524,211,13,8,4,1,21239.0
2025-11-17,LinkedIn Ads,Sponsored Content - Decision Makers,31364.0,30851,206,14,9,5,1,16356.0
2025-11-17,Meta Ads,Advantage+ Shopping,34553.0,151668,3078,270,157,76,11,43916.0
2025-11-17,Meta Ads,Prospecting - Lookalike 1%,34156.0,113007,3127,202,101,48,7,31519.0
2025-11-17,Meta Ads,Retargeting - Cart Abandoners,25084.0,66184,1878,97,50,25,4,17225.0
2025-11-17,Meta Ads,Video Views - Brand Awareness,18425.0,37694,1028,70,35,16,2,9176.0
2025-11-17,YouTube,Bumper Ads - Retargeting,15606.0,181812,2610,98,44,19,3,12655.0
2025-11-17,YouTube,Discovery Ads - Product Demo,22645.0,311074,3574,100,46,19,2,10154.0
2025-11-17,YouTube,In-Stream - Brand Awareness,26260.0,169388,2486,99,41,17,2,9928.0
2025-11-24,Affiliate,Cashback Partners,13510.0,81063,1625,111,61,27,4,14492.0
2025-11-24,Affiliate,Content & Review Partners,19043.0,77234,2824,255,140,63,10,39151.0
2025-11-24,Affiliate,Coupon & Deals Partners,20493.0,66821,2443,233,126,69,15,54846.0
2025-11-24,Email,Abandoned Cart Series,4129.0,21133,759,125,85,59,17,61846.0
2025-11-24,Email,Post-Purchase Upsell,3073.0,23383,898,158,115,71,22,95168.0
2025-11-24,Email,Weekly Newsletter,4189.0,33679,998,151,105,61,20,77201.0
2025-11-24,Email,Win-Back Campaign,3141.0,33300,940,190,140,92,24,86431.0
2025-11-24,Google Ads,Performance Max - New Customers,39310.0,33638,1499,153,86,44,9,53865.0
2025-11-24,Google Ads,Search - Brand,34513.0,36955,1892,206,133,74,17,105461.0
2025-11-24,Google Ads,Search - Non-Brand,46522.0,49283,1896,169,110,50,10,46073.0
2025-11-24,Google Ads,Shopping - Bestsellers,21633.0,21718,906,112,74,39,8,35666.0
2025-11-24,LinkedIn Ads,InMail - Account Based Marketing,20300.0,18672,150,7,5,3,1,20128.0
2025-11-24,LinkedIn Ads,Lead Gen Forms - Enterprise,26680.0,32790,291,18,11,7,2,36212.0
2025-11-24,LinkedIn Ads,Sponsored Content - Decision Makers,25989.0,31351,288,15,10,6,2,46670.0
2025-11-24,Meta Ads,Advantage+ Shopping,32709.0,77086,1879,128,65,30,4,13138.0
2025-11-24,Meta Ads,Prospecting - Lookalike 1%,31023.0,68612,2037,112,58,28,4,16678.0
2025-11-24,Meta Ads,Retargeting - Cart Abandoners,27185.0,148435,2571,217,108,53,8,38769.0
2025-11-24,Meta Ads,Video Views - Brand Awareness,19520.0,97549,1514,92,52,25,4,16776.0
2025-11-24,YouTube,Bumper Ads - Retargeting,15601.0,168943,2646,64,27,9,1,3992.0
2025-11-24,YouTube,Discovery Ads - Product Demo,20691.0,154976,2565,74,27,12,2,9640.0
2025-11-24,YouTube,In-Stream - Brand Awareness,23741.0,278943,2901,72,27,11,1,4363.0
2025-12-01,Affiliate,Cashback Partners,9388.0,70397,2166,210,107,53,10,48346.0
2025-12-01,Affiliate,Content & Review Partners,14731.0,62278,1721,110,52,27,6,25113.0
2025-12-01,Affiliate,Coupon & Deals Partners,18038.0,84742,2175,142,81,44,8,38384.0
2025-12-01,Email,Abandoned Cart Series,3434.0,23041,728,172,104,63,21,71633.0
2025-12-01,Email,Post-Purchase Upsell,2561.0,21752,655,149,102,59,20,84687.0
2025-12-01,Email,Weekly Newsletter,4205.0,23498,854,151,97,66,17,75007.0
2025-12-01,Email,Win-Back Campaign,2421.0,11199,466,74,51,30,8,31385.0
2025-12-01,Google Ads,Performance Max - New Customers,31933.0,48098,1839,157,97,54,13,74483.0
2025-12-01,Google Ads,Search - Brand,24769.0,23709,1233,140,78,36,7,40034.0
2025-12-01,Google Ads,Search - Non-Brand,34845.0,22201,1126,120,77,38,7,42157.0
2025-12-01,Google Ads,Shopping - Bestsellers,19124.0,17351,850,89,52,31,6,26746.0
2025-12-01,LinkedIn Ads,InMail - Account Based Marketing,15493.0,12921,125,7,5,3,1,17397.0
2025-12-01,LinkedIn Ads,Lead Gen Forms - Enterprise,24610.0,31065,189,14,9,5,1,19645.0
2025-12-01,LinkedIn Ads,Sponsored Content - Decision Makers,23841.0,18863,171,12,8,5,1,21972.0
2025-12-01,Meta Ads,Advantage+ Shopping,27404.0,156781,2989,242,142,66,8,38058.0
2025-12-01,Meta Ads,Prospecting - Lookalike 1%,30063.0,101549,3011,152,82,43,6,25901.0
2025-12-01,Meta Ads,Retargeting - Cart Abandoners,21712.0,149414,2260,122,57,28,4,16008.0
2025-12-01,Meta Ads,Video Views - Brand Awareness,18398.0,75092,1400,72,39,21,3,11094.0
2025-12-01,YouTube,Bumper Ads - Retargeting,10314.0,126926,1264,30,12,4,0,0.0
2025-12-01,YouTube,Discovery Ads - Product Demo,14766.0,247838,2578,55,23,8,1,4534.0
2025-12-01,YouTube,In-Stream - Brand Awareness,15977.0,145158,1591,48,19,8,1,5382.0
2025-12-08,Affiliate,Cashback Partners,11824.0,81311,1764,171,92,40,9,33132.0
2025-12-08,Affiliate,Content & Review Partners,13554.0,63366,1529,147,76,30,6,26655.0
2025-12-08,Affiliate,Coupon & Deals Partners,16930.0,65001,2292,223,120,51,10,44987.0
2025-12-08,Email,Abandoned Cart Series,3145.0,32471,1045,170,126,83,27,111296.0
2025-12-08,Email,Post-Purchase Upsell,2662.0,29741,1046,194,142,93,24,100423.0
2025-12-08,Email,Weekly Newsletter,3991.0,39160,1208,223,139,91,27,117226.0
2025-12-08,Email,Win-Back Campaign,2248.0,22901,769,173,112,62,19,62702.0
2025-12-08,Google Ads,Performance Max - New Customers,28169.0,48130,1577,155,97,49,11,60031.0
2025-12-08,Google Ads,Search - Brand,22522.0,24513,1042,125,74,39,8,49663.0
2025-12-08,Google Ads,Search - Non-Brand,32031.0,43133,1814,203,136,73,17,89487.0
2025-12-08,Google Ads,Shopping - Bestsellers,16541.0,16166,620,61,39,21,4,20507.0
2025-12-08,LinkedIn Ads,InMail - Account Based Marketing,13982.0,16620,141,9,6,3,1,24619.0
2025-12-08,LinkedIn Ads,Lead Gen Forms - Enterprise,20961.0,18414,153,10,7,4,1,21105.0
2025-12-08,LinkedIn Ads,Sponsored Content - Decision Makers,23123.0,19969,155,8,6,3,1,23633.0
2025-12-08,Meta Ads,Advantage+ Shopping,26149.0,109604,2722,191,99,50,8,38894.0
2025-12-08,Meta Ads,Prospecting - Lookalike 1%,29424.0,78349,2139,140,71,34,5,25748.0
2025-12-08,Meta Ads,Retargeting - Cart Abandoners,21888.0,81394,1703,122,62,31,4,15380.0
2025-12-08,Meta Ads,Video Views - Brand Awareness,15860.0,50264,1293,95,52,25,4,13672.0
2025-12-08,YouTube,Bumper Ads - Retargeting,11060.0,62285,974,28,14,4,1,3621.0
2025-12-08,YouTube,Discovery Ads - Product Demo,17798.0,144880,1910,52,19,8,1,4011.0
2025-12-08,YouTube,In-Stream - Brand Awareness,20802.0,184675,3060,83,31,13,1,4310.0
2025-12-15,Affiliate,Cashback Partners,9446.0,37283,1233,83,44,24,4,18290.0
2025-12-15,Affiliate,Content & Review Partners,11822.0,96391,2688,254,146,75,11,52784.0
2025-12-15,Affiliate,Coupon & Deals Partners,16411.0,78893,2303,224,110,60,9,33100.0
2025-12-15,Email,Abandoned Cart Series,3752.0,24892,1091,232,149,102,29,109455.0
2025-12-15,Email,Post-Purchase Upsell,3177.0,20596,657,120,80,52,16,66627.0
2025-12-15,Email,Weekly Newsletter,4065.0,18719,769,130,86,52,15,66459.0
2025-12-15,Email,Win-Back Campaign,2595.0,16239,492,89,62,42,11,36463.0
2025-12-15,Google Ads,Performance Max - New Customers,34702.0,39457,1803,193,133,69,14,65859.0
2025-12-15,Google Ads,Search - Brand,25994.0,35064,1431,173,96,55,11,60675.0
2025-12-15,Google Ads,Search - Non-Brand,36975.0,45475,2288,236,164,81,19,122156.0
2025-12-15,Google Ads,Shopping - Bestsellers,17934.0,17434,568,65,45,21,4,23689.0
2025-12-15,LinkedIn Ads,InMail - Account Based Marketing,14980.0,15723,114,8,5,3,1,20177.0
2025-12-15,LinkedIn Ads,Lead Gen Forms - Enterprise,20957.0,17784,158,8,5,3,1,19963.0
2025-12-15,LinkedIn Ads,Sponsored Content - Decision Makers,26165.0,25509,222,13,10,5,1,20686.0
2025-12-15,Meta Ads,Advantage+ Shopping,23305.0,85095,1519,83,50,25,4,16311.0
2025-12-15,Meta Ads,Prospecting - Lookalike 1%,24749.0,75850,1893,132,67,36,6,24947.0
2025-12-15,Meta Ads,Retargeting - Cart Abandoners,23899.0,67281,1805,102,50,23,3,12312.0
2025-12-15,Meta Ads,Video Views - Brand Awareness,14365.0,41683,974,49,29,14,2,8173.0
2025-12-15,YouTube,Bumper Ads - Retargeting,11670.0,117803,1123,30,14,5,1,4945.0
2025-12-15,YouTube,Discovery Ads - Product Demo,14038.0,103527,1463,56,23,8,1,3889.0
2025-12-15,YouTube,In-Stream - Brand Awareness,16186.0,78725,1350,43,16,6,1,4146.0
2025-12-22,Affiliate,Cashback Partners,10942.0,55651,1869,159,80,37,7,25826.0
2025-12-22,Affiliate,Content & Review Partners,16114.0,61721,2302,201,120,51,8,38622.0
2025-12-22,Affiliate,Coupon & Deals Partners,18117.0,108395,3051,282,145,69,11,54808.0
2025-12-22,Email,Abandoned Cart Series,3363.0,18304,650,129,83,56,15,51775.0
2025-12-22,Email,Post-Purchase Upsell,2457.0,12095,474,74,54,33,9,36083.0
2025-12-22,Email,Weekly Newsletter,3740.0,32816,1399,215,133,77,21,75656.0
2025-12-22,Email,Win-Back Campaign,2092.0,18124,666,107,66,45,12,46945.0
2025-12-22,Google Ads,Performance Max - New Customers,35092.0,37033,1227,146,99,50,11,58143.0
2025-12-22,Google Ads,Search - Brand,22425.0,17991,764,93,63,36,8,39630.0
2025-12-22,Google Ads,Search - Non-Brand,37574.0,47222,2133,193,121,55,11,54016.0
2025-12-22,Google Ads,Shopping - Bestsellers,15639.0,18959,639,77,53,30,7,39387.0
2025-12-22,LinkedIn Ads,InMail - Account Based Marketing,13461.0,16548,131,10,7,4,1,16573.0
2025-12-22,LinkedIn Ads,Lead Gen Forms - Enterprise,19054.0,17159,167,9,6,4,1,16375.0
2025-12-22,LinkedIn Ads,Sponsored Content - Decision Makers,23533.0,17647,150,8,6,3,1,20266.0
2025-12-22,Meta Ads,Advantage+ Shopping,23666.0,42655,1277,83,46,21,3,11224.0
2025-12-22,Meta Ads,Prospecting - Lookalike 1%,25721.0,65334,1373,78,36,18,3,14912.0
2025-12-22,Meta Ads,Retargeting - Cart Abandoners,22909.0,46888,1212,77,42,17,2,7837.0
2025-12-22,Meta Ads,Video Views - Brand Awareness,15338.0,68528,1249,68,33,18,2,7429.0
2025-12-22,YouTube,Bumper Ads - Retargeting,11304.0,83712,995,30,11,5,1,5088.0
2025-12-22,YouTube,Discovery Ads - Product Demo,16538.0,127759,1667,38,14,5,1,4616.0
2025-12-22,YouTube,In-Stream - Brand Awareness,16790.0,91700,1580,33,12,5,1,4265.0
